animal_id,breed,sex,birth_weight_kg,withers_height_cm,chest_girth_cm,body_length_cm,colostrum_liters_first_week,early_health_score,ration_type,daily_dry_matter_intake_kg,disease_history_first_3m,weight_3m_kg,weight_6m_kg,weight_12m_kg
ANM-01174,Hereford,Female,32.8,73.3,74.0,65.5,21.8,4,standard,3.56,0,96.0,177.0,265.3
ANM-01175,Jersey,Female,29.2,67.2,80.8,70.6,18.5,4,standard,4.44,1,65.0,120.0,220.0
ANM-01176,Hereford,Male,43.2,82.6,94.9,79.4,13.6,4,standard,2.78,0,128.5,229.9,345.8
ANM-01177,Jersey,Female,28.0,63.3,75.8,69.1,12.5,4,standard,2.45,0,65.0,126.3,220.0
ANM-01178,Simmental,Male,36.1,83.0,89.8,79.4,17.2,3,standard,5.21,1,105.4,220.8,330.7
ANM-01179,Holstein,Male,37.0,83.9,81.0,71.0,14.6,5,high_energy,4.39,0,107.1,192.9,361.0
ANM-01180,Holstein,Male,38.6,77.6,85.8,68.3,10.8,5,high_energy,7.07,0,121.8,226.1,404.1
ANM-01181,Hereford,Female,42.4,79.2,85.8,74.6,11.6,2,high_energy,4.79,1,104.1,186.8,315.4
ANM-01182,Holstein,Male,40.5,73.1,82.4,75.1,18.7,5,standard,2.99,0,95.4,177.4,279.4
ANM-01183,Holstein,Male,31.9,69.4,86.3,69.4,13.4,2,standard,3.51,0,70.7,153.6,260.6
ANM-01184,Holstein,Male,44.1,80.3,89.2,79.0,9.9,4,high_energy,4.74,1,96.2,168.6,295.3
ANM-01185,Holstein,Male,40.7,72.6,84.3,87.9,21.1,4,standard,4.06,1,104.2,175.4,290.2
ANM-01186,Hereford,Male,36.8,73.7,83.8,69.4,19.2,1,high_protein,4.27,0,89.0,182.5,335.6
ANM-01187,Simmental,Female,34.5,80.8,91.4,80.5,10.3,3,standard,4.85,1,83.0,140.0,220.0
ANM-01188,Limuzin,Female,33.4,81.8,83.6,71.8,23.5,3,high_energy,4.31,1,107.3,183.9,308.6
ANM-01189,Holstein,Male,37.4,70.5,85.2,75.9,8.8,5,high_protein,3.86,0,96.2,176.3,287.8
ANM-01190,Angus,Male,37.7,68.6,78.2,64.7,8.7,5,high_energy,5.83,0,109.6,227.1,412.9
ANM-01191,Jersey,Male,32.8,65.3,75.1,62.8,11.2,2,high_energy,5.06,1,65.0,151.1,243.0
ANM-01192,Simmental,Male,37.6,85.2,99.9,85.1,15.3,3,high_energy,4.29,0,130.5,223.8,389.3
ANM-01193,Limuzin,Female,35.7,78.9,75.0,66.7,19.1,1,standard,3.84,0,87.2,145.1,263.2
ANM-01194,Limuzin,Female,31.5,73.4,81.1,71.0,13.7,4,high_energy,3.88,0,95.5,196.5,342.7
ANM-01195,Limuzin,Female,41.8,81.7,84.8,78.8,17.9,2,high_protein,3.83,0,110.2,180.0,275.0
ANM-01196,Holstein,Male,37.4,74.5,85.6,82.1,8.7,5,high_protein,5.03,1,100.4,192.2,310.1
ANM-01197,Simmental,Female,38.7,75.9,87.4,69.6,24.6,3,standard,4.06,0,109.7,190.8,316.2
ANM-01198,Angus,Male,32.1,71.3,78.9,79.1,15.1,4,standard,4.46,1,89.4,157.3,273.1
ANM-01199,Simmental,Male,39.6,82.5,75.2,86.4,15.1,5,high_energy,4.62,0,133.3,259.3,432.8
ANM-01200,Hereford,Female,37.0,67.6,92.5,63.6,17.2,1,high_energy,6.08,0,110.2,217.0,332.5
ANM-01201,Angus,Female,32.4,77.1,76.1,69.8,16.9,4,standard,4.31,1,85.3,148.5,251.1
ANM-01202,Angus,Female,36.5,68.4,81.2,77.5,20.3,5,standard,4.68,0,108.4,173.2,313.6
ANM-01203,Hereford,Female,35.4,75.6,78.6,69.5,18.8,3,standard,4.38,0,110.9,200.3,320.8
ANM-01204,Hereford,Female,39.4,79.9,81.1,76.3,10.8,5,standard,5.56,0,123.8,207.9,345.4
ANM-01205,Holstein,Female,40.7,85.1,98.8,89.4,20.9,5,standard,5.2,0,129.8,219.4,356.3
ANM-01206,Holstein,Male,35.4,80.3,71.4,70.0,21.4,2,standard,4.75,0,88.2,173.9,323.4
ANM-01207,Angus,Male,40.2,86.9,94.6,77.8,23.7,4,standard,2.8,0,117.1,221.2,350.9
ANM-01208,Jersey,Male,28.0,68.0,74.8,68.3,18.6,4,high_protein,4.93,0,65.0,151.8,281.3
ANM-01209,Simmental,Male,39.8,85.7,92.0,81.3,13.6,3,standard,4.86,1,115.0,179.1,298.7
ANM-01210,Simmental,Male,35.2,67.1,80.9,71.5,18.6,4,standard,3.63,1,96.3,180.1,282.7
ANM-01211,Hereford,Male,31.4,71.8,83.4,73.4,22.1,5,standard,4.21,0,96.6,195.8,331.5
ANM-01212,Hereford,Female,40.1,68.8,87.8,79.7,20.5,3,standard,2.28,0,112.5,190.0,261.5
ANM-01213,Angus,Female,33.6,74.2,85.5,67.5,19.5,5,high_protein,5.49,0,105.4,216.9,366.8
ANM-01214,Simmental,Female,36.2,82.2,80.0,75.3,12.1,3,high_protein,5.96,0,105.7,220.1,382.5
ANM-01215,Simmental,Male,39.4,84.7,96.5,84.5,9.4,4,standard,5.86,0,111.7,206.1,373.8
ANM-01216,Jersey,Female,33.8,61.8,83.6,71.6,16.1,4,standard,4.94,0,73.8,134.8,252.3
ANM-01217,Simmental,Male,32.8,84.5,92.5,79.7,16.7,4,standard,5.48,1,110.1,201.3,323.8
ANM-01218,Angus,Male,40.8,76.2,81.1,79.3,12.2,1,standard,4.88,0,98.5,183.7,317.7
ANM-01219,Angus,Male,35.4,70.8,85.6,64.9,20.9,4,standard,3.67,0,103.6,189.7,336.2
ANM-01220,Holstein,Male,39.0,76.3,91.5,78.6,13.7,1,standard,4.42,1,95.5,149.2,257.6
ANM-01221,Holstein,Male,36.8,81.6,87.8,79.0,17.8,5,standard,5.54,0,106.3,211.7,381.0
ANM-01222,Holstein,Female,38.7,80.5,90.0,76.5,23.8,3,high_energy,6.99,0,109.9,219.7,367.8
ANM-01223,Limuzin,Female,36.3,70.8,72.3,60.0,15.3,5,standard,5.07,0,115.1,205.0,325.0
ANM-01224,Angus,Female,34.2,72.1,76.7,77.0,18.2,5,standard,4.08,0,94.5,161.0,267.5
ANM-01225,Holstein,Male,37.5,74.9,92.2,75.1,15.5,1,standard,4.67,1,73.7,148.3,229.6
ANM-01226,Limuzin,Female,34.8,78.0,86.1,77.8,15.2,2,standard,6.13,0,112.0,205.7,319.4
ANM-01227,Jersey,Female,36.0,68.8,91.6,69.6,18.3,3,standard,4.1,1,65.2,125.2,220.0
ANM-01228,Jersey,Male,30.5,68.0,72.2,59.8,14.8,4,standard,4.62,0,70.2,131.6,255.2
ANM-01229,Limuzin,Female,33.6,80.6,90.4,81.6,21.9,5,standard,3.89,0,117.1,202.2,325.3
ANM-01230,Holstein,Male,34.7,73.8,84.2,64.8,22.8,5,standard,5.75,0,103.8,197.0,349.3
ANM-01231,Holstein,Male,40.0,75.6,80.3,73.7,11.4,5,high_protein,5.64,1,101.0,188.6,296.3
ANM-01232,Angus,Male,34.7,82.2,81.2,76.0,20.0,3,high_protein,3.99,0,105.2,209.1,344.2
ANM-01233,Holstein,Male,42.5,82.8,90.6,83.8,21.5,3,standard,3.61,0,120.2,211.2,334.6
ANM-01234,Angus,Male,37.3,77.9,85.0,79.4,11.6,5,standard,3.87,0,113.7,206.3,342.0
ANM-01235,Holstein,Male,43.6,80.2,87.1,79.1,9.3,2,high_energy,2.88,0,89.9,174.6,281.8
ANM-01236,Holstein,Male,42.3,80.1,88.3,80.2,15.7,4,high_energy,4.44,0,125.2,214.4,356.3
ANM-01237,Holstein,Female,26.9,74.7,86.7,80.1,12.1,5,standard,4.09,1,65.0,120.0,220.0
ANM-01238,Jersey,Male,27.8,73.6,74.5,68.9,17.7,3,standard,3.3,0,65.0,148.1,269.7
ANM-01239,Holstein,Male,37.0,85.8,90.7,82.5,20.4,4,standard,3.99,0,103.5,186.6,318.8
ANM-01240,Holstein,Male,38.9,72.6,78.3,83.6,12.4,2,high_energy,4.12,0,87.6,190.7,348.0
ANM-01241,Limuzin,Female,38.5,79.8,88.3,74.4,23.9,5,standard,4.65,0,137.4,238.5,369.3
ANM-01242,Simmental,Female,37.7,75.5,79.9,70.6,9.0,3,standard,3.19,0,81.5,160.5,260.9
ANM-01243,Simmental,Female,41.2,83.0,91.4,77.2,16.7,2,standard,3.73,0,102.5,180.2,294.5
ANM-01244,Holstein,Male,42.2,74.7,96.0,75.3,12.0,3,standard,3.91,0,107.7,190.2,314.3
ANM-01245,Simmental,Male,42.8,84.5,98.5,82.7,25.0,4,standard,5.14,0,135.1,236.7,379.3
ANM-01246,Simmental,Female,36.7,72.3,92.3,75.4,23.7,3,high_energy,5.03,0,115.7,219.6,342.6
ANM-01247,Angus,Male,30.5,73.4,74.9,66.2,19.1,3,high_energy,4.24,0,104.6,183.2,323.7
ANM-01248,Holstein,Female,36.9,74.3,83.6,85.5,12.7,1,standard,4.44,0,82.1,165.1,280.8
ANM-01249,Limuzin,Female,37.1,79.1,84.0,73.2,22.9,4,standard,4.54,0,113.6,194.9,336.2
ANM-01250,Limuzin,Male,41.0,85.9,84.6,84.3,22.7,4,high_protein,4.66,0,135.3,241.3,389.0
ANM-01251,Holstein,Female,44.3,75.1,93.3,78.8,14.0,3,standard,5.08,0,114.4,198.7,293.8
ANM-01252,Holstein,Female,34.1,79.9,87.5,82.7,12.7,4,standard,5.15,0,97.4,181.0,314.3
ANM-01253,Holstein,Male,39.7,80.0,85.8,70.7,13.4,2,standard,3.07,1,79.0,121.7,220.0
ANM-01254,Angus,Male,35.9,76.4,82.9,69.9,12.2,4,high_protein,3.28,0,104.4,197.6,313.5
ANM-01255,Holstein,Male,40.2,74.3,86.7,78.3,19.6,2,high_energy,6.11,1,100.6,194.5,284.4
ANM-01256,Limuzin,Female,38.9,88.0,94.8,81.3,24.3,4,high_protein,4.07,0,126.3,197.6,312.9
ANM-01257,Hereford,Male,38.0,83.9,94.0,77.4,25.0,5,high_energy,5.02,0,129.4,229.0,390.4
ANM-01258,Hereford,Male,36.1,73.7,86.1,73.4,14.6,5,standard,3.91,1,108.7,191.9,283.4
ANM-01259,Jersey,Female,25.7,69.3,78.9,73.8,13.6,1,standard,4.54,1,65.0,120.0,220.0
ANM-01260,Limuzin,Male,39.4,73.0,72.8,75.2,14.8,4,standard,3.93,0,104.4,198.4,320.7
ANM-01261,Holstein,Male,41.6,78.7,86.0,89.8,17.1,4,high_energy,5.25,0,116.8,218.2,381.1
ANM-01262,Simmental,Female,40.2,76.9,84.6,73.2,21.6,3,high_energy,4.51,0,115.4,216.9,392.9
ANM-01263,Simmental,Male,40.2,78.8,86.7,82.6,14.9,5,standard,4.64,0,127.3,215.6,363.1
ANM-01264,Limuzin,Male,43.6,79.3,88.7,83.8,12.1,5,high_protein,4.25,0,142.1,248.0,404.9
ANM-01265,Angus,Male,42.1,79.6,82.4,68.3,17.9,4,standard,3.33,0,137.3,216.1,346.7
ANM-01266,Hereford,Male,45.2,73.2,76.6,79.3,18.3,4,standard,4.27,0,109.8,201.1,347.8
ANM-01267,Holstein,Male,32.6,62.1,70.0,73.7,14.4,2,standard,4.57,0,79.8,152.5,283.3
ANM-01268,Limuzin,Female,39.3,66.2,100.1,80.4,13.1,4,high_protein,4.87,1,107.1,189.7,283.9
ANM-01269,Jersey,Female,31.7,64.6,74.6,67.2,14.4,4,high_protein,3.5,0,65.0,140.0,234.0
ANM-01270,Jersey,Male,31.6,62.5,68.6,67.9,19.9,1,standard,3.77,0,65.0,129.2,222.1
ANM-01271,Limuzin,Female,39.1,81.2,88.5,71.4,15.5,3,high_protein,5.12,0,119.4,225.5,361.6
ANM-01272,Simmental,Female,40.1,76.2,95.5,80.9,15.5,3,high_protein,4.25,1,103.8,162.9,287.7
ANM-01273,Simmental,Female,39.8,78.4,86.8,71.3,13.3,3,high_protein,4.2,1,97.7,164.6,270.4
ANM-01274,Angus,Female,38.8,78.1,79.2,78.9,10.7,4,high_protein,3.44,0,106.4,183.3,300.1
ANM-01275,Holstein,Female,38.9,74.6,87.9,75.4,16.4,3,standard,3.82,0,98.6,180.7,305.3
ANM-01276,Simmental,Female,39.2,71.4,85.7,64.9,21.8,4,high_energy,6.0,0,123.9,236.6,398.0
ANM-01277,Holstein,Male,44.4,81.0,81.4,77.5,14.4,5,high_energy,5.46,0,125.5,251.0,397.4
ANM-01278,Holstein,Male,28.0,68.2,76.8,66.2,19.2,4,high_energy,5.17,1,97.1,184.1,340.0
ANM-01279,Limuzin,Male,41.3,78.8,97.0,73.6,18.6,4,standard,4.57,0,132.3,202.5,343.7
ANM-01280,Angus,Male,37.8,79.8,77.6,75.3,15.8,3,high_energy,3.56,0,114.9,208.3,321.7
ANM-01281,Simmental,Female,37.8,84.3,92.1,69.5,25.0,5,high_protein,4.9,1,111.5,204.2,292.4
ANM-01282,Simmental,Male,36.6,87.0,94.7,88.5,24.2,5,standard,4.88,0,132.7,232.3,399.7
ANM-01283,Jersey,Male,29.0,73.9,71.8,67.9,19.2,4,high_protein,3.9,0,68.5,133.1,230.5
ANM-01284,Angus,Male,33.0,72.8,79.5,64.1,23.6,5,standard,4.15,0,94.3,189.5,343.2
ANM-01285,Limuzin,Male,37.1,76.6,80.6,65.4,25.6,3,standard,4.11,0,109.8,206.5,343.7
ANM-01286,Limuzin,Female,41.7,75.1,88.6,74.9,23.2,5,standard,4.38,0,123.6,205.1,340.6
ANM-01287,Simmental,Female,43.6,79.6,79.3,78.2,15.0,3,high_energy,3.49,0,114.9,200.4,325.7
ANM-01288,Simmental,Male,44.8,77.8,94.8,68.9,21.3,4,high_energy,5.23,0,133.6,238.6,417.2
ANM-01289,Jersey,Male,30.7,62.4,79.0,72.0,12.7,4,standard,3.59,0,65.0,145.5,259.9
ANM-01290,Angus,Male,37.4,73.9,81.6,84.5,24.6,4,high_energy,3.27,0,125.2,225.1,373.9
ANM-01291,Jersey,Male,31.6,63.6,71.7,66.2,19.8,4,standard,4.02,0,67.7,134.4,230.8
ANM-01292,Angus,Female,40.7,74.7,86.5,71.5,21.4,5,standard,4.51,0,111.1,196.9,323.6
ANM-01293,Angus,Female,35.3,75.3,77.1,65.7,17.3,5,high_protein,5.23,0,101.1,188.1,296.6
ANM-01294,Simmental,Male,43.0,87.2,85.6,73.3,24.1,4,high_energy,4.97,0,135.8,262.7,448.2
ANM-01295,Simmental,Male,40.3,72.6,98.6,76.4,16.0,3,high_energy,6.01,1,109.7,212.9,361.7
ANM-01296,Simmental,Female,36.2,84.5,80.7,82.4,11.2,5,high_energy,3.37,0,113.1,202.0,340.3
ANM-01297,Holstein,Female,36.7,78.5,88.1,84.0,11.1,5,high_protein,4.34,0,109.8,199.6,287.5
ANM-01298,Holstein,Male,35.4,81.7,82.1,73.3,22.3,5,standard,5.15,0,107.4,214.9,342.1
ANM-01299,Hereford,Male,35.0,84.4,89.5,85.3,10.2,4,standard,5.03,0,113.1,209.5,346.8
ANM-01300,Simmental,Male,47.9,80.5,96.3,79.3,15.8,5,standard,5.14,0,143.1,256.9,423.8
ANM-01301,Holstein,Female,33.1,78.3,85.2,73.8,8.4,3,high_energy,4.83,0,78.7,180.6,297.5
ANM-01302,Angus,Male,39.4,75.9,74.1,68.2,8.7,1,high_energy,5.44,1,84.8,160.6,324.5
ANM-01303,Hereford,Male,40.2,68.3,80.0,60.9,16.4,4,high_energy,4.9,0,114.6,238.7,400.0
ANM-01304,Simmental,Female,33.2,76.7,91.0,78.5,14.3,4,standard,3.79,0,98.0,190.0,287.2
ANM-01305,Hereford,Female,30.4,75.8,84.7,74.5,25.7,4,standard,3.93,0,86.9,166.2,272.5
ANM-01306,Limuzin,Male,43.3,82.7,93.9,72.1,23.0,4,high_energy,5.69,0,144.8,259.1,424.5
ANM-01307,Angus,Male,35.5,66.5,75.8,63.9,14.3,4,high_protein,4.55,1,101.6,184.8,287.8
ANM-01308,Angus,Male,39.2,76.2,92.7,81.3,17.0,4,standard,4.62,0,123.7,218.4,376.1
ANM-01309,Holstein,Female,40.6,83.3,84.9,80.6,9.5,4,standard,2.77,0,101.8,164.4,268.5
ANM-01310,Limuzin,Male,39.0,91.1,94.5,84.5,13.6,5,standard,3.72,0,123.1,223.1,369.9
ANM-01311,Simmental,Female,36.6,80.6,93.2,85.7,9.2,5,standard,3.83,0,112.0,184.5,318.8
ANM-01312,Limuzin,Female,36.5,71.5,85.6,78.7,20.2,5,standard,6.04,0,116.4,210.5,357.5
ANM-01313,Angus,Male,31.7,65.8,77.1,68.0,15.0,3,standard,5.39,0,100.1,192.8,319.3
ANM-01314,Holstein,Female,39.6,79.9,83.8,81.4,24.2,3,high_energy,6.6,1,115.0,187.7,324.8
ANM-01315,Holstein,Male,33.3,70.8,76.3,67.0,25.4,5,standard,4.44,0,102.8,201.7,320.5
ANM-01316,Angus,Male,37.9,65.9,84.5,63.8,13.8,4,standard,4.21,0,113.3,203.9,332.9
ANM-01317,Angus,Female,32.9,79.3,87.9,76.9,25.5,3,standard,4.19,0,94.9,185.8,297.4
ANM-01318,Holstein,Male,36.4,74.2,80.3,67.5,18.8,5,high_protein,4.32,0,104.7,200.1,342.5
ANM-01319,Hereford,Male,38.5,74.8,77.0,64.9,18.5,1,standard,4.01,1,79.2,136.7,220.0
ANM-01320,Limuzin,Male,37.3,70.4,83.1,74.7,13.4,4,standard,4.51,0,112.6,199.5,325.6
ANM-01321,Jersey,Male,32.4,69.5,76.5,65.3,18.6,3,standard,5.15,0,72.3,157.0,280.8
ANM-01322,Jersey,Male,32.5,67.9,73.1,58.3,9.8,1,high_energy,2.83,1,65.0,121.7,220.0
ANM-01323,Holstein,Female,33.5,73.0,78.3,67.0,20.3,3,high_protein,4.09,1,74.7,142.1,245.4
ANM-01324,Hereford,Female,30.8,69.3,74.4,64.7,16.4,4,standard,5.32,0,90.5,177.0,319.7
ANM-01325,Simmental,Female,33.0,70.8,87.7,73.0,13.0,4,standard,3.65,1,86.2,164.5,229.7
ANM-01326,Limuzin,Female,38.2,79.5,97.2,77.8,16.3,3,standard,3.15,0,110.1,190.4,298.7
ANM-01327,Simmental,Male,35.4,72.2,82.8,69.4,14.7,5,high_energy,5.71,1,105.0,189.9,356.8
ANM-01328,Angus,Female,27.4,68.4,83.8,79.7,20.1,4,high_protein,5.72,0,84.1,166.1,298.4
ANM-01329,Simmental,Male,43.3,80.1,84.7,76.3,23.9,4,standard,4.12,0,126.3,227.1,361.7
ANM-01330,Holstein,Male,30.6,75.0,84.5,83.4,12.3,4,standard,3.41,1,66.4,120.0,220.0
ANM-01331,Hereford,Female,31.0,72.4,80.2,67.5,21.5,4,high_energy,5.49,0,98.7,203.0,345.7
ANM-01332,Jersey,Male,32.8,68.3,83.5,61.0,20.8,5,high_energy,5.75,0,85.7,198.2,374.3
ANM-01333,Jersey,Male,36.1,71.0,81.3,62.1,16.5,3,standard,3.35,0,71.2,153.7,252.2
ANM-01334,Limuzin,Male,39.3,82.0,100.5,83.8,22.5,4,standard,4.45,0,128.4,218.1,354.9
ANM-01335,Limuzin,Male,40.0,71.2,70.7,60.8,22.8,2,standard,4.21,0,122.5,223.2,372.4
ANM-01336,Limuzin,Male,38.3,87.7,96.2,85.0,16.0,3,high_energy,6.1,0,126.1,245.6,425.4
ANM-01337,Holstein,Male,36.9,73.8,77.8,66.5,25.2,3,high_energy,5.56,1,104.4,186.5,321.9
ANM-01338,Angus,Female,30.0,65.1,73.4,61.0,16.8,5,high_energy,5.26,1,84.8,160.8,246.3
ANM-01339,Limuzin,Male,42.2,85.2,96.4,90.9,17.4,4,high_protein,4.27,0,133.4,242.3,392.7
ANM-01340,Simmental,Male,45.6,80.2,92.5,79.5,10.0,3,standard,3.97,0,128.0,214.5,363.9
ANM-01341,Holstein,Male,32.3,76.2,78.6,69.0,16.0,2,standard,5.15,0,81.5,171.2,289.7
ANM-01342,Hereford,Female,35.8,73.2,82.7,64.5,15.5,5,standard,2.94,0,96.5,185.1,300.7
ANM-01343,Jersey,Male,29.5,72.3,76.9,63.0,12.6,4,high_protein,4.95,0,77.9,179.3,320.4
ANM-01344,Angus,Male,31.5,75.9,85.2,66.6,11.7,4,high_energy,5.12,0,87.6,192.1,347.4
ANM-01345,Limuzin,Male,40.9,88.3,89.9,78.6,13.6,3,standard,3.5,0,117.5,209.0,361.0
ANM-01346,Angus,Female,35.5,68.8,77.9,77.4,21.3,4,standard,4.94,0,105.8,186.3,303.0
ANM-01347,Jersey,Female,30.6,64.2,79.5,66.1,16.3,2,high_energy,3.67,0,65.0,131.2,231.3
ANM-01348,Simmental,Female,33.8,83.3,85.9,88.4,19.8,4,high_energy,5.52,1,104.0,170.5,286.6
ANM-01349,Simmental,Female,36.6,76.2,83.4,75.1,18.7,4,high_energy,4.77,0,131.2,233.9,383.1
ANM-01350,Holstein,Male,43.1,81.6,78.1,63.9,23.3,5,standard,4.08,0,123.5,224.2,372.8
ANM-01351,Hereford,Male,41.8,80.6,88.4,82.6,14.4,5,high_protein,3.19,0,112.4,206.2,323.5
ANM-01352,Hereford,Male,35.5,76.5,86.4,80.5,19.0,4,high_energy,5.19,0,109.7,209.4,386.3
ANM-01353,Simmental,Male,41.5,79.4,90.9,82.7,18.7,5,high_energy,4.82,0,138.2,252.3,424.3
ANM-01354,Simmental,Male,40.4,81.6,93.2,87.2,23.7,5,high_energy,5.77,0,135.4,267.4,456.7
ANM-01355,Limuzin,Male,37.6,79.3,91.9,81.5,23.4,4,high_protein,3.98,1,120.7,211.8,370.9
ANM-01356,Holstein,Male,40.7,86.6,91.2,88.3,16.5,4,high_protein,5.93,0,121.0,229.7,384.7
ANM-01357,Jersey,Female,29.6,70.3,84.4,68.1,16.9,4,high_energy,6.57,0,66.9,180.8,303.3
ANM-01358,Jersey,Male,29.6,69.7,77.4,65.3,18.7,5,standard,5.02,0,67.2,180.0,311.3
ANM-01359,Angus,Female,32.9,66.4,87.1,70.0,12.4,1,standard,4.15,1,69.0,120.0,220.0
ANM-01360,Holstein,Female,33.5,69.4,77.6,62.6,8.7,3,high_protein,3.92,1,65.0,120.0,220.0
ANM-01361,Angus,Male,38.2,73.9,80.6,70.5,12.3,4,high_energy,4.13,0,116.4,226.3,374.7
ANM-01362,Simmental,Male,32.4,73.4,86.8,71.9,22.4,4,standard,3.13,1,102.7,160.9,245.0
ANM-01363,Angus,Female,35.2,73.6,86.1,65.9,10.3,3,standard,3.84,0,87.6,170.5,254.1
ANM-01364,Holstein,Female,30.8,69.5,68.8,59.6,23.7,2,high_protein,4.19,0,65.0,140.1,227.8
ANM-01365,Jersey,Male,32.4,61.7,75.8,58.4,8.3,4,high_protein,2.04,1,65.0,122.7,220.0
ANM-01366,Jersey,Male,32.5,64.8,71.8,60.7,24.3,5,high_protein,4.11,0,73.9,155.7,281.9
ANM-01367,Holstein,Female,30.1,70.3,86.8,63.3,15.5,2,standard,3.84,0,65.0,123.0,247.0
ANM-01368,Holstein,Female,32.1,73.4,82.7,67.1,15.3,5,high_energy,5.34,0,109.8,189.0,306.5
ANM-01369,Holstein,Male,36.7,83.2,88.8,78.0,11.3,4,high_protein,4.07,0,96.9,205.3,350.9
ANM-01370,Simmental,Male,39.0,79.7,90.1,68.0,10.9,4,standard,3.94,1,94.1,174.1,267.8
ANM-01371,Holstein,Female,31.5,71.1,72.9,72.7,20.2,4,standard,3.85,0,86.6,167.6,276.0
ANM-01372,Limuzin,Male,35.6,79.8,91.1,79.8,9.7,3,high_protein,4.93,1,98.9,184.8,301.2
ANM-01373,Simmental,Female,36.1,86.0,93.9,80.1,15.6,5,standard,4.88,0,129.1,198.2,341.8
ANM-01374,Hereford,Male,39.8,78.8,91.6,78.8,24.7,2,high_energy,5.34,0,118.2,217.2,395.3
ANM-01375,Limuzin,Male,33.4,77.3,81.8,75.3,25.4,1,high_energy,4.12,1,89.9,162.4,277.8
ANM-01376,Holstein,Male,34.3,79.4,85.6,76.3,17.7,4,high_energy,4.81,0,107.8,200.8,378.1
ANM-01377,Angus,Male,40.6,66.8,72.3,58.2,25.4,1,standard,3.89,1,86.1,130.8,232.5
ANM-01378,Limuzin,Female,40.3,80.5,88.7,69.1,12.1,4,high_energy,6.1,0,125.5,223.5,403.5
ANM-01379,Angus,Male,33.5,76.5,81.6,78.7,21.8,4,standard,3.32,0,107.0,193.9,319.5
ANM-01380,Jersey,Female,27.8,60.9,73.8,65.0,9.2,2,high_protein,4.1,0,65.0,135.4,250.2
ANM-01381,Jersey,Male,27.7,69.2,83.6,62.6,26.0,3,standard,4.09,0,65.0,150.7,252.4
ANM-01382,Holstein,Female,32.3,67.0,84.8,65.1,9.4,3,high_energy,5.46,0,83.8,196.3,322.3
ANM-01383,Jersey,Female,30.5,61.0,69.1,59.5,18.7,4,high_energy,2.68,0,65.0,141.6,275.2
ANM-01384,Limuzin,Female,34.1,70.3,77.2,71.6,24.7,4,standard,4.97,0,113.6,200.8,311.5
ANM-01385,Limuzin,Male,42.6,79.2,83.0,73.3,24.3,5,standard,3.6,0,142.3,257.6,395.0
ANM-01386,Holstein,Female,30.2,67.1,75.5,61.9,16.1,4,high_energy,3.95,0,76.8,144.1,235.7
ANM-01387,Hereford,Male,34.3,77.4,88.9,76.9,18.8,3,standard,3.95,0,120.8,191.5,311.0
ANM-01388,Simmental,Female,40.9,81.9,78.0,70.1,19.9,5,standard,4.13,0,114.4,190.5,294.5
ANM-01389,Limuzin,Male,41.7,88.1,95.3,82.7,10.7,2,standard,4.74,1,104.8,186.5,287.4
ANM-01390,Holstein,Male,37.3,68.2,85.4,63.3,12.3,1,high_protein,6.32,1,80.6,161.8,288.9
ANM-01391,Limuzin,Male,38.2,73.4,89.5,70.5,13.0,4,high_energy,4.57,0,122.6,219.4,390.1
ANM-01392,Hereford,Female,37.7,75.2,68.0,70.9,16.4,5,standard,3.59,0,106.1,178.7,274.7
ANM-01393,Holstein,Female,33.0,73.5,79.3,78.6,16.9,2,high_protein,4.49,1,76.0,123.3,220.0
ANM-01394,Holstein,Male,36.7,81.2,81.5,62.9,24.1,3,standard,5.03,0,104.4,185.0,337.2
ANM-01395,Hereford,Female,35.6,75.5,85.5,66.2,19.6,3,standard,4.57,1,103.7,183.3,300.8
ANM-01396,Holstein,Female,29.4,72.3,73.8,76.3,15.6,5,standard,4.94,0,86.5,167.5,302.7
ANM-01397,Jersey,Male,25.1,64.1,70.5,65.2,15.4,3,standard,2.8,0,65.0,151.6,228.5
ANM-01398,Limuzin,Male,42.0,82.2,87.3,78.9,17.5,1,standard,3.9,0,109.3,185.7,330.3
ANM-01399,Angus,Female,30.4,71.6,73.2,72.5,8.6,4,high_energy,3.56,1,74.2,143.0,264.8
ANM-01400,Simmental,Female,34.7,76.0,87.6,75.9,9.8,2,standard,2.8,1,73.5,121.4,220.0
ANM-01401,Jersey,Male,29.8,60.2,72.6,62.1,12.1,1,high_energy,6.83,0,65.0,172.1,341.8
ANM-01402,Holstein,Female,38.7,70.6,81.3,71.4,15.2,4,standard,3.84,0,90.2,167.7,276.3
ANM-01403,Limuzin,Male,38.1,86.8,84.5,81.0,18.1,5,standard,4.23,0,135.5,245.3,387.9
ANM-01404,Simmental,Female,35.0,74.8,81.6,66.5,10.7,2,standard,5.64,0,104.1,195.9,323.6
ANM-01405,Holstein,Female,35.2,70.4,71.7,80.0,13.1,3,high_energy,3.9,0,84.5,156.2,283.2
ANM-01406,Simmental,Female,34.1,75.4,77.5,71.8,8.8,1,high_energy,5.6,0,95.9,195.7,353.9
ANM-01407,Limuzin,Male,38.2,76.1,91.2,69.9,20.0,3,standard,4.58,0,126.6,222.8,383.3
ANM-01408,Holstein,Male,35.3,73.0,74.5,72.2,17.0,4,standard,3.34,0,108.0,185.3,285.4
